date,transaction_date,month,year_month,week_key,day_name,day_order,hour,channel,total_transactions,total_message_units,billable_amount,success_count,failed_count,pending_count,rna_count,active_users
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,8,Call/IVR,16,16,5560,6,0,0,10,6
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,8,Email,35,35,1200,25,1,9,0,12
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,8,SMS,14,14,7000,14,0,0,0,6
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,8,WhatsApp,39,39,7900,30,0,9,0,14
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,9,Call/IVR,15,15,3520,5,0,0,10,8
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,9,Email,32,32,1100,24,1,7,0,12
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,9,SMS,16,22,11000,16,0,0,0,10
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,9,WhatsApp,38,38,6000,27,0,11,0,11
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,10,Call/IVR,6,6,1360,1,0,0,5,4
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,10,Email,27,27,1050,21,0,6,0,10
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,10,SMS,16,21,10500,16,0,0,0,9
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,10,WhatsApp,38,38,6850,31,0,7,0,13
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,11,Call/IVR,13,13,580,2,0,0,11,7
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,11,Email,25,25,850,18,1,6,0,7
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,11,SMS,18,26,13000,18,0,0,0,9
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,11,WhatsApp,45,45,9250,38,1,6,0,13
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,12,Call/IVR,16,16,4120,4,0,0,12,9
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,12,Email,41,41,1750,37,0,4,0,12
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,12,SMS,20,23,11500,20,0,0,0,9
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,12,WhatsApp,56,56,12000,50,1,5,0,12
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,13,Call/IVR,14,14,760,1,0,0,13,7
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,13,Email,33,33,1500,30,0,3,0,13
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,13,SMS,14,14,7000,14,0,0,0,9
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,13,WhatsApp,46,46,7700,34,2,10,0,11
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,14,Call/IVR,16,16,4140,5,0,0,11,8
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,14,Email,27,27,1000,21,0,6,0,10
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,14,SMS,16,16,8000,16,0,0,0,8
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,14,WhatsApp,39,39,6800,33,0,6,0,12
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,15,Call/IVR,14,14,1480,3,0,0,11,8
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,15,Email,37,37,1300,26,1,10,0,12
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,15,SMS,16,16,8000,16,0,0,0,7
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,15,WhatsApp,43,43,9350,36,2,5,0,12
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,16,Call/IVR,17,17,3460,5,0,0,12,9
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,16,Email,29,29,850,20,2,7,0,9
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,16,SMS,17,17,8500,17,0,0,0,6
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,16,WhatsApp,33,33,7150,29,0,4,0,12
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,17,Call/IVR,8,8,2100,3,0,0,5,4
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,17,Email,37,37,1200,27,0,10,0,15
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,17,SMS,16,16,8000,16,0,0,0,7
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,17,WhatsApp,52,52,11350,47,0,5,0,15
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,18,Email,28,28,800,18,1,9,0,12
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,18,SMS,18,23,11500,18,0,0,0,10
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,18,WhatsApp,44,44,9900,38,0,6,0,13
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,19,Email,41,41,1550,32,2,7,0,11
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,19,SMS,14,14,7000,14,0,0,0,5
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,19,WhatsApp,45,45,10900,41,0,4,0,11
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,20,Email,30,30,1150,25,0,5,0,10
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,20,SMS,23,26,13000,23,0,0,0,10
2025-02-27,2025-02-27,02,2025-02,2025-W09,Thursday,4,20,WhatsApp,39,39,7450,33,0,6,0,10
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,8,Call/IVR,13,13,2580,4,0,0,9,8
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,8,Email,37,37,1400,29,0,8,0,12
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,8,SMS,13,13,6500,13,0,0,0,6
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,8,WhatsApp,38,38,7050,31,1,6,0,12
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,9,Call/IVR,11,11,0,0,0,0,11,7
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,9,Email,28,28,1050,24,0,4,0,9
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,9,SMS,19,25,12500,19,0,0,0,9
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,9,WhatsApp,40,40,7450,35,1,4,0,13
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,10,Call/IVR,9,9,1140,2,0,0,7,6
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,10,Email,35,35,1300,26,0,9,0,15
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,10,SMS,16,16,7500,15,1,0,0,8
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,10,WhatsApp,41,41,9200,34,1,6,0,12
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,11,Call/IVR,14,14,1840,2,0,0,12,7
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,11,Email,46,46,1700,34,1,11,0,13
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,11,SMS,22,25,12500,22,0,0,0,9
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,11,WhatsApp,40,40,8900,35,1,4,0,14
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,12,Call/IVR,12,12,2620,3,0,0,9,6
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,12,Email,42,42,1700,34,1,7,0,12
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,12,SMS,15,15,7500,15,0,0,0,8
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,12,WhatsApp,40,40,7850,31,2,7,0,12
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,13,Call/IVR,11,11,2440,3,0,0,8,7
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,13,Email,28,28,1100,23,0,5,0,8
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,13,SMS,21,21,10500,21,0,0,0,9
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,13,WhatsApp,40,40,8450,33,0,7,0,12
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,14,Call/IVR,17,17,1380,3,0,0,14,6
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,14,Email,35,35,1200,24,2,9,0,12
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,14,SMS,20,31,15500,20,0,0,0,8
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,14,WhatsApp,56,56,11700,45,1,10,0,16
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,15,Call/IVR,17,17,4780,7,0,0,10,7
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,15,Email,32,32,1350,27,0,5,0,10
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,15,SMS,15,21,10500,15,0,0,0,7
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,15,WhatsApp,53,53,11650,47,1,5,0,18
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,16,Call/IVR,13,13,760,1,0,0,12,9
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,16,Email,28,28,1150,23,0,5,0,9
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,16,SMS,11,11,5500,11,0,0,0,9
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,16,WhatsApp,42,42,9000,37,1,4,0,11
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,17,Call/IVR,13,13,580,1,0,0,12,5
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,17,Email,23,23,950,19,0,4,0,7
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,17,SMS,20,26,13000,20,0,0,0,9
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,17,WhatsApp,34,34,7400,30,0,4,0,12
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,18,Email,40,40,1350,27,1,12,0,12
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,18,SMS,18,24,12000,18,0,0,0,9
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,18,WhatsApp,46,46,9350,42,0,4,0,10
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,19,Email,28,28,900,21,0,7,0,11
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,19,SMS,16,19,9500,16,0,0,0,9
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,19,WhatsApp,35,35,7800,31,1,3,0,12
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,20,Email,31,31,1350,28,0,3,0,7
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,20,SMS,20,27,13500,20,0,0,0,8
2025-02-28,2025-02-28,02,2025-02,2025-W09,Friday,5,20,WhatsApp,43,43,10800,42,0,1,0,12
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,8,Call/IVR,11,11,2520,2,1,0,8,6
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,8,Email,20,20,850,17,0,3,0,9
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,8,SMS,20,26,13000,20,0,0,0,10
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,8,WhatsApp,32,32,5850,25,0,7,0,11
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,9,Call/IVR,7,7,880,1,0,0,6,5
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,9,Email,17,17,500,11,0,6,0,7
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,9,SMS,17,19,9500,17,0,0,0,9
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,9,WhatsApp,46,46,10950,41,0,5,0,12
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,10,Call/IVR,15,15,940,2,0,0,13,9
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,10,Email,20,20,800,17,0,3,0,8
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,10,SMS,18,24,12000,18,0,0,0,10
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,10,WhatsApp,42,42,8000,35,0,7,0,13
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,11,Call/IVR,9,9,3540,3,0,0,6,2
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,11,Email,16,16,650,13,0,3,0,10
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,11,SMS,18,24,12000,18,0,0,0,7
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,11,WhatsApp,45,45,10750,41,1,3,0,13
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,12,Call/IVR,15,15,1720,2,0,0,13,8
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,12,Email,21,21,800,18,0,3,0,9
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,12,SMS,22,31,15500,22,0,0,0,8
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,12,WhatsApp,45,45,8800,36,0,9,0,13
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,13,Call/IVR,12,12,2220,3,0,0,9,5
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,13,Email,19,19,800,16,0,3,0,7
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,13,SMS,20,28,14000,20,0,0,0,8
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,13,WhatsApp,33,33,6250,27,0,6,0,12
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,14,Call/IVR,12,12,880,1,0,0,11,6
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,14,Email,17,17,750,15,0,2,0,7
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,14,SMS,20,23,11500,20,0,0,0,7
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,14,WhatsApp,47,47,12300,43,0,4,0,12
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,15,Call/IVR,12,12,4900,4,0,0,8,7
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,15,Email,23,23,950,19,1,3,0,12
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,15,SMS,19,24,12000,19,0,0,0,9
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,15,WhatsApp,40,40,7200,32,0,8,0,14
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,16,Call/IVR,12,12,2920,3,0,0,9,8
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,16,Email,17,17,650,14,0,3,0,9
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,16,SMS,23,31,15500,23,0,0,0,7
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,16,WhatsApp,43,43,8300,36,0,7,0,15
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,17,Call/IVR,13,13,1580,2,1,0,10,6
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,17,Email,14,14,600,13,0,1,0,8
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,17,SMS,17,20,10000,17,0,0,0,8
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,17,WhatsApp,41,41,9200,36,0,5,0,10
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,18,Email,21,21,900,19,0,2,0,7
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,18,SMS,13,13,6500,13,0,0,0,7
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,18,WhatsApp,37,37,6400,28,0,9,0,8
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,19,Email,16,16,750,15,0,1,0,7
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,19,SMS,10,13,6500,10,0,0,0,5
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,19,WhatsApp,39,39,6650,32,2,5,0,10
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,20,Email,25,25,900,19,0,6,0,11
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,20,SMS,19,19,9500,19,0,0,0,6
2025-03-01,2025-03-01,03,2025-03,2025-W09,Saturday,6,20,WhatsApp,53,53,8400,37,0,16,0,12
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,8,Call/IVR,17,17,1460,2,0,0,15,8
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,8,Email,24,24,950,19,0,5,0,11
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,8,SMS,13,13,6500,13,0,0,0,6
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,8,WhatsApp,34,34,7250,28,1,5,0,9
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,9,Call/IVR,10,10,1620,2,0,0,8,6
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,9,Email,19,19,800,16,0,3,0,10
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,9,SMS,21,28,14000,21,0,0,0,9
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,9,WhatsApp,40,40,7950,35,0,5,0,13
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,10,Call/IVR,6,6,0,0,0,0,6,5
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,10,Email,18,18,800,16,0,2,0,6
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,10,SMS,22,25,12500,22,0,0,0,8
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,10,WhatsApp,45,45,10750,42,0,3,0,11
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,11,Call/IVR,12,12,2960,4,0,0,8,5
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,11,Email,16,16,750,15,0,1,0,5
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,11,SMS,18,18,9000,18,0,0,0,8
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,11,WhatsApp,45,45,9900,37,0,8,0,13
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,12,Call/IVR,16,16,2380,4,0,0,12,8
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,12,Email,23,23,900,18,1,4,0,9
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,12,SMS,15,15,7500,15,0,0,0,10
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,12,WhatsApp,50,50,9650,37,0,13,0,14
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,13,Call/IVR,8,8,1820,2,0,0,6,5
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,13,Email,15,15,550,11,0,4,0,6
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,13,SMS,24,27,13500,24,0,0,0,10
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,13,WhatsApp,39,39,8600,35,1,3,0,10
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,14,Call/IVR,8,8,0,0,0,0,8,6
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,14,Email,22,22,800,17,1,4,0,9
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,14,SMS,14,16,8000,14,0,0,0,8
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,14,WhatsApp,38,38,6600,30,0,8,0,15
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,15,Call/IVR,12,12,2620,3,1,0,8,6
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,15,Email,16,16,500,10,0,6,0,8
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,15,SMS,18,26,13000,18,0,0,0,7
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,15,WhatsApp,45,45,9000,35,1,9,0,12
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,16,Call/IVR,9,9,840,1,0,0,8,5
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,16,Email,19,19,850,17,0,2,0,8
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,16,SMS,17,23,11500,17,0,0,0,10
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,16,WhatsApp,47,47,8750,40,2,5,0,14
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,17,Call/IVR,12,12,1900,2,0,0,10,7
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,17,Email,21,21,800,17,0,4,0,9
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,17,SMS,15,23,11500,15,0,0,0,6
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,17,WhatsApp,42,42,8950,38,0,4,0,11
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,18,Email,27,27,1250,25,0,2,0,12
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,18,SMS,16,24,12000,16,0,0,0,9
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,18,WhatsApp,47,47,9050,36,2,9,0,9
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,19,Email,18,18,900,18,0,0,0,8
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,19,SMS,16,16,8000,16,0,0,0,7
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,19,WhatsApp,48,48,8550,36,2,10,0,12
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,20,Email,27,27,1000,21,0,6,0,12
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,20,SMS,23,23,11500,23,0,0,0,11
2025-03-02,2025-03-02,03,2025-03,2025-W09,Sunday,7,20,WhatsApp,61,61,12000,52,0,9,0,14
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,8,Call/IVR,12,12,2940,4,0,0,8,6
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,8,Email,23,23,950,19,0,4,0,10
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,8,SMS,15,18,9000,15,0,0,0,9
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,8,WhatsApp,40,40,7650,31,1,8,0,13
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,9,Call/IVR,12,12,1040,2,0,0,10,8
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,9,Email,25,25,850,19,1,5,0,9
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,9,SMS,22,24,12000,22,0,0,0,9
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,9,WhatsApp,53,53,10500,46,2,5,0,17
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,10,Call/IVR,9,9,5520,6,0,0,3,4
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,10,Email,13,13,500,11,0,2,0,5
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,10,SMS,19,21,10000,18,1,0,0,7
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,10,WhatsApp,38,38,6450,27,1,10,0,13
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,11,Call/IVR,12,12,820,1,0,0,11,5
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,11,Email,10,10,300,7,0,3,0,7
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,11,SMS,13,15,7500,13,0,0,0,8
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,11,WhatsApp,36,36,7800,30,1,5,0,14
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,12,Call/IVR,18,18,4560,5,0,0,13,7
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,12,Email,23,23,900,19,0,4,0,9
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,12,SMS,26,32,16000,26,0,0,0,8
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,12,WhatsApp,55,55,12600,49,0,6,0,14
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,13,Call/IVR,8,8,2340,3,0,0,5,5
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,13,Email,15,15,550,11,0,4,0,6
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,13,SMS,19,21,10500,19,0,0,0,10
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,13,WhatsApp,30,30,5200,24,0,6,0,12
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,14,Call/IVR,8,8,2060,2,0,0,6,4
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,14,Email,23,23,900,18,0,5,0,7
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,14,SMS,18,18,9000,18,0,0,0,6
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,14,WhatsApp,45,45,8400,38,1,6,0,11
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,15,Call/IVR,12,12,340,1,0,0,11,8
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,15,Email,19,19,800,16,0,3,0,8
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,15,SMS,17,20,10000,17,0,0,0,9
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,15,WhatsApp,41,41,9000,38,0,3,0,13
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,16,Call/IVR,13,13,4720,5,0,0,8,7
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,16,Email,20,20,900,18,0,2,0,8
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,16,SMS,16,19,9500,16,0,0,0,12
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,16,WhatsApp,37,37,8950,36,0,1,0,14
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,17,Call/IVR,8,8,760,1,0,0,7,4
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,17,Email,23,23,950,19,0,4,0,11
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,17,SMS,23,28,14000,23,0,0,0,9
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,17,WhatsApp,50,50,9550,41,0,9,0,13
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,18,Email,25,25,950,20,1,4,0,8
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,18,SMS,18,21,10500,18,0,0,0,9
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,18,WhatsApp,48,48,10400,41,3,4,0,16
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,19,Email,26,26,900,19,1,6,0,11
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,19,SMS,22,30,15000,22,0,0,0,10
2025-03-03,2025-03-03,03,2025-03,2025-W10,Monday,1,19,WhatsApp,37,37,8200,32,1,4,0,12
